assessment_id	student_id	date_assmnt_start	date_assmnt_end	gender	assessmnt_summary	assmnt_score	recommendations
error: nil can't be coerced into Fixnum	762	10/22/2016	11/23/2016	Female	United Business Institute	57	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	763	10/14/2016	11/10/2016	Male	Hafencity Universität Hamburg	91	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	764	10/8/2016	11/7/2016	Male	Theologische Hochschule Friedensau	58	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	765	10/14/2016	11/17/2016	Male	Central Police University	90	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	766	10/7/2016	11/13/2016	Female	Imam Sadiq University	30	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	767	10/8/2016	11/4/2016	Male	Ecole National d'Agriculture de Meknes	62	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	768	10/19/2016	11/1/2016	Female	Southwestern University	66	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	769	10/29/2016	11/23/2016	Male	Maejo University	83	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	770	10/12/2016	11/24/2016	Male	Nagoya Women's University	12	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	771	10/28/2016	11/23/2016	Male	University of Amsterdam	18	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	772	10/25/2016	11/8/2016	Female	University of Saskatchewan	55	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	773	10/15/2016	11/22/2016	Female	St. Marianna University School of Medicine	10	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	774	10/19/2016	11/17/2016	Female	Université de Picardie Jules-Verne	14	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	775	10/9/2016	11/26/2016	Female	Xinghai Conservatory of Music	50	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	776	10/5/2016	11/29/2016	Male	Shimane University, Faculty of Medicine	79	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	777	10/10/2016	11/28/2016	Male	Carson-Newman College	6	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	778	10/4/2016	11/7/2016	Female	Zanjan University of Medical Sciences	35	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	779	10/4/2016	11/27/2016	Female	Universidad Empresarial Siglio 21	19	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	780	10/5/2016	11/22/2016	Female	Universidad de Ciencias Aplicadas y Ambientales (UDCA)	39	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	781	10/21/2016	11/28/2016	Male	Daebul University	65	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	782	10/16/2016	11/15/2016	Male	Yeshiva University	55	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	783	10/7/2016	11/6/2016	Male	Universidad Nacional de La Matanza	35	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	784	10/12/2016	11/20/2016	Male	Sterlitamak State Pedagogical Institute	83	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	785	10/5/2016	11/2/2016	Male	Precarpathian University	85	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	786	10/1/2016	11/29/2016	Female	Institute of Teachers Education, Dato' Razali Ismail 	48	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	787	10/12/2016	11/20/2016	Female	Dr. Bhim Rao Abdekar University	89	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	788	10/16/2016	11/15/2016	Male	City University of New York, John Jay College of Criminal Justice	51	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	789	10/12/2016	11/12/2016	Female	Kampala International University	53	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	790	10/4/2016	11/18/2016	Female	University Konstantina Filozov in Nitra	81	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	791	10/22/2016	11/18/2016	Female	Abant Izzet Baysal University	35	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	792	10/21/2016	11/9/2016	Female	University of Reggio Calabria	73	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	793	10/1/2016	11/18/2016	Male	Tilburg University	87	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	794	10/18/2016	11/24/2016	Female	Universitas Gadjah Mada	65	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	795	10/26/2016	11/8/2016	Male	National Institute of Technology, Jamshedpur	26	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	796	10/25/2016	11/4/2016	Female	"Academy of Arts ""George Enescu"" Iasi"	52	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	797	10/25/2016	11/11/2016	Female	McMaster University	8	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	798	10/27/2016	11/25/2016	Female	 L.D.College of Engineering	56	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	799	10/1/2016	11/27/2016	Male	Foundation University	69	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	800	10/4/2016	11/20/2016	Male	Universidad Federico Henríquez y Carvajal	54	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	801	10/17/2016	11/17/2016	Female	Fachhochschule St. Gallen	1	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	802	10/15/2016	11/3/2016	Male	Ecole Nationale Supérieure de Chimie de Clermont-Ferrand	38	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	803	10/29/2016	11/26/2016	Female	Johnson State College	100	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	804	10/15/2016	11/17/2016	Male	University of Kordofan	86	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	805	10/19/2016	11/26/2016	Female	Fundación Universitaria San Martín	96	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	806	10/1/2016	11/23/2016	Female	Wesleyan College	34	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	807	10/1/2016	11/17/2016	Male	Universidad Nacional de Córdoba	17	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	808	10/28/2016	11/4/2016	Female	Atlantic University	37	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	809	10/3/2016	11/13/2016	Male	University of Kragujevac	49	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	810	10/16/2016	11/26/2016	Female	Pacific Lutheran University	13	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	811	10/1/2016	11/11/2016	Male	Ecole Supérieure Internationale d'Administration des Entreprises	29	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	812	10/23/2016	11/5/2016	Male	Wayne State College	95	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	813	10/10/2016	11/22/2016	Female	Al Ghurair University	16	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	814	10/29/2016	11/4/2016	Male	Universidade de Marília	100	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	815	10/8/2016	11/7/2016	Female	Himeji Dokkyo University	98	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	816	10/29/2016	11/2/2016	Male	Wilberforce University	16	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	817	10/16/2016	11/29/2016	Male	Western State University College of Law - Orange County	55	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	818	10/26/2016	11/12/2016	Female	Virginia Wesleyan College	2	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	819	10/1/2016	11/27/2016	Male	Synergy University, Dubai Campus	12	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	820	10/27/2016	11/1/2016	Female	Hokuriku University	25	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	821	10/10/2016	11/8/2016	Female	National Pedagogical University M. Dragomanov 	17	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	822	10/4/2016	11/5/2016	Male	American University Extension, Okinawa	95	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	823	10/20/2016	11/11/2016	Female	Troy University, Dothan	44	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	824	10/29/2016	11/15/2016	Female	TaiChung Healthcare and Management University	40	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	825	10/16/2016	11/27/2016	Female	University Marien Ngouabi Brazzaville	13	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	826	10/16/2016	11/13/2016	Male	University of Science and Technology	24	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	827	10/28/2016	11/9/2016	Female	Tokyo University of Agriculture	30	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	828	10/3/2016	11/20/2016	Male	Ghana Christian University College	15	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	829	10/6/2016	11/3/2016	Female	"Fine Arts Academy ""Jan Matejko"" in Cracow"	81	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	830	10/19/2016	11/1/2016	Female	B. S. Abdur Rahman University	91	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	831	10/11/2016	11/6/2016	Female	DeVry Institute of Technology	77	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	832	10/26/2016	11/22/2016	Female	Maakhir University	86	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	833	10/9/2016	11/20/2016	Male	Kangnam University	50	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	834	10/27/2016	11/15/2016	Male	The Naropa Institute	67	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	835	10/28/2016	11/17/2016	Female	Moscow State Academy of Applied Biotechnology	63	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	836	10/23/2016	11/12/2016	Male	Ho Polytechnic 	12	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	837	10/5/2016	11/14/2016	Female	Santa Clara University	10	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	838	10/9/2016	11/27/2016	Male	Ching Kuo Institue of Management & Health	27	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	839	10/8/2016	11/20/2016	Female	College of Osteopathic Medicine of the Pacific (Western University of Health Sciences)	82	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	840	10/13/2016	11/22/2016	Male	Ohio Dominican College	24	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	841	10/15/2016	11/14/2016	Female	Kangnam University	66	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	842	10/9/2016	11/13/2016	Female	Universitas Negeri Padang	32	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	843	10/7/2016	11/27/2016	Male	Universidad Surcolombiana	48	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	844	10/24/2016	11/17/2016	Female	Universidad Santa Fe	93	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	845	10/12/2016	11/18/2016	Male	LSB College	36	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	846	10/11/2016	11/23/2016	Female	Sarah Lawrence College	24	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	847	10/22/2016	11/28/2016	Male	St. Petersburg State Electrotechnical University	89	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	848	10/3/2016	11/26/2016	Male	Wheelock College	28	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	849	10/11/2016	11/24/2016	Male	DeVry Institute of Technology	80	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	850	10/16/2016	11/29/2016	Male	St. Petersburg State University of Engineering and Economics	17	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	851	10/12/2016	11/27/2016	Female	Middlebury College	11	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	852	10/21/2016	11/24/2016	Female	Al-Farabi Kazakh National University	46	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	853	10/19/2016	11/21/2016	Female	Kenyon College	74	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	854	10/2/2016	11/22/2016	Female	University of New Mexico	61	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	855	10/24/2016	11/24/2016	Female	Simon's Rock College	78	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	856	10/14/2016	11/26/2016	Female	Capilano College	75	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	857	10/2/2016	11/10/2016	Male	Pontificia Università Lateranense	87	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	858	10/9/2016	11/19/2016	Male	Ilsa Independent College	27	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	859	10/23/2016	11/18/2016	Female	Niagara University	40	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	860	10/6/2016	11/26/2016	Male	Warnborough University	9	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	861	10/27/2016	11/26/2016	Male	Santa Clara University	88	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	862	10/16/2016	11/20/2016	Male	Hokkaido University of Education	84	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	863	10/25/2016	11/22/2016	Female	University of Insubria	60	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	864	10/26/2016	11/12/2016	Male	International University for Graduate Studies	34	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	865	10/16/2016	11/29/2016	Male	Mongolian State University of Arts and Culture	18	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	866	10/28/2016	11/1/2016	Female	Debrecen University of Agricultural Sciences	84	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	867	10/25/2016	11/18/2016	Male	American College of Greece	26	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	868	10/27/2016	11/21/2016	Male	University of Suceava	96	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	869	10/19/2016	11/9/2016	Male	College of Aeronautics	62	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	870	10/15/2016	11/1/2016	Male	Pontificio Istituto Orientale	82	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	871	10/8/2016	11/19/2016	Female	National Hualien Teachers College	41	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	872	10/1/2016	11/7/2016	Female	Colorado Christian University	14	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	873	10/10/2016	11/7/2016	Male	Yaroslavl International University of Business and New Technologies	52	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	874	10/23/2016	11/28/2016	Male	Lenoir-Rhyne College	80	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	875	10/12/2016	11/27/2016	Female	Universidad de San Pedro Sula	29	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	876	10/21/2016	11/25/2016	Female	Open University of Cyprus	40	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	877	10/28/2016	11/20/2016	Male	Universität Hannover	93	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	878	10/27/2016	11/19/2016	Male	Kandahar University	50	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	879	10/20/2016	11/11/2016	Female	Kobe City University of ForeignStudies	15	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	880	10/6/2016	11/6/2016	Male	Illinois State University	17	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	881	10/23/2016	11/28/2016	Male	Dallas Baptist University	55	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	882	10/12/2016	11/27/2016	Male	Växjö University	80	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	883	10/9/2016	11/1/2016	Female	Universidad de La Sabana	59	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	884	10/19/2016	11/11/2016	Male	Universitas Tunas Pembangunan	99	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	885	10/21/2016	11/26/2016	Female	Technical Institute of Dubnica in Dubnica nad Váhom	89	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
error: nil can't be coerced into Fixnum	886	10/3/2016	11/22/2016	Male	West Coast University (WCU) 	90	"Syntax error in formula 'if assmnt_score >= 80 then ""Excellent"" elsif assmnt_score > 50 then ""Good"" else ""poor""'"
